ContentID,dep_list,pos_list,sdp_list,MY_AI,MY_FK,or_quality_finally
news_plf11s00357,"['SBV', 'HED', 'PUN', 'SBV', 'VOB', 'QUN', 'VOB', 'PUN', 'SBV', 'ADV', 'HED', 'RAD', 'SBV', 'PUN', 'ATT', 'IS', 'PUN', 'PUN', 'ATT', 'ATT', 'ADV', 'ADV', 'ATT', 'ATT', 'POB', 'IC', 'PUN', 'ATT', 'ATT', 'COO', 'PUN', 'COO', 'PUN', 'COO', 'ATT', 'HED', 'ADV', 'ADV', 'PUN', 'SBV', 'ADV', 'ATT', 'APP', 'PUN', 'POB', 'PUN', 'HED', 'PUN', 'HED']","['nr', 'v', 'w', 'ns', 'v', 'q', 'n', 'w', 'r', 'p', 'v', 'y', 'nr', 'w', 'nr', 'nx', 'w', 'w', 't', 't', 't', 'p', 'ns', 'ns', 'ns', 'v', 'w', 'ns', 'b', 'n', 'w', 'n', 'w', 'n', 'Ng', 'n', 'm', 'q', 'w', 'nr', 'p', 'n', 'n', 'w', 'nr', 'w', 'v', 'w', 'v']","['Agt', 'Root', 'mPunc', 'Exp', 'dCont', 'Qp', 'Clas', 'mPunc', 'Exp', 'mPrep', 'Root', 'mTone', 'Exp', 'mPunc', 'Nmod', 'eEqu', 'mPunc', 'mPunc', 'Tmod', 'Tmod', 'Time', 'mPrep', 'Nmod', 'Nmod', 'Loc', 'Root', 'mPunc', 'Nmod', 'Desc', 'eSucc', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'Desc', 'eCoo', 'Time', 'Time', 'mPunc', 'Exp', 'mPrep', 'Desc', 'Exp', 'mPunc', 'Accd', 'mPunc', 'Root', 'mPunc', 'Root']",0,1,average
news_plf11s00358,"['SBV', 'ADV', 'SBV', 'DE', 'ATT', 'POB', 'HED', 'MT', 'ATT', 'VOB', 'ATT', 'SBV', 'ADV', 'IC', 'VOB', 'PUN', 'SBV', 'ADV', 'HED', 'VOB', 'VOB', 'ADV', 'LAD', 'DE', 'ATT', 'DE', 'ATT', 'SBV', 'HED', 'VOB', 'PUN', 'DE', 'NUM', 'VOB', 'ATT', 'COO', 'LAD', 'SBV', 'PUN', 'ADV', 'ADV', 'ADV', 'IC', 'CMP', 'POB', 'PUN', 'SBV', 'ADV', 'HED', 'MT', 'NUM', 'PUN', 'ATT', 'SBV', 'ATT', 'PUN', 'ATT', 'DE', 'DE', 'ATT', 'VOB', 'PUN', 'ADV', 'NUM', 'DE', 'ATT', 'PUN', 'SBV', 'PUN', 'ADV', 'ADV', 'HED', 'PUN']","['nr', 'p', 'nr', 'v', 'u', 'n', 'v', 'u', 'a', 'vn', 'nr', 'n', 'm', 'v', 'nr', 'w', 'r', 'd', 'v', 'r', 'u', 'v', 'c', 'n', 'u', 'n', 'u', 'n', 'v', 'v', 'w', 'v', 'm', 'q', 'u', 'nr', 'c', 'nr', 'w', 'd', 'd', 'v', 'v', 'p', 's', 'w', 'r', 'd', 'v', 'u', 'm', 'w', 'ns', 'Ng', 'v', 'w', 'n', 's', 'b', 'u', 'an', 'w', 'd', 'm', 'q', 'u', 'w', 'nr', 'w', 'd', 'd', 'd', 'w']","['Agt', 'mPrep', 'Agt', 'dDesc', 'mAux', 'Datv', 'Root', 'mTime', 'Desc', 'Cont', 'Poss', 'Agt', 'Seq', 'Root', 'Datv', 'mPunc', 'Agt', 'mNeg', 'eSucc', 'Datv', 'Cont', 'Root', 'mPrep', 'Poss', 'mAux', 'Desc', 'mAux', 'Reas', 'dCont', 'Cons', 'mPunc', 'rAgt', 'Quan', 'Qp', 'mAux', 'Agt', 'mConj', 'eEqu', 'mPunc', 'mTime', 'mNeg', 'mMod', 'Root', 'mDir', 'Dir', 'mPunc', 'Exp', 'mFreq', 'eSucc', 'mTime', 'Quan', 'mPunc', 'Nmod', 'Exp', 'dDesc', 'mPunc', 'Poss', 'Loc', 'mTime', 'mAux', 'Clas', 'mPunc', 'mTime', 'Quan', 'rExp', 'mAux', 'mPunc', 'Exp', 'mPunc', 'mTime', 'mTime', 'Root', 'mPunc']",0,1,poor
news_plf11s00359,"['ATT', 'ATT', 'ATT', 'HED', 'PUN', 'ATT', 'IS', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'ATT', 'ATT', 'SBV', 'IC', 'PUN', 'ATT', 'COO', 'PUN', 'PUN', 'ATT', 'SBV', 'PUN', 'SBV', 'ATT', 'VOB', 'RAD', 'NUM', 'SBV', 'HED', 'ADV', 'ATT', 'VOB', 'COO', 'PUN', 'COO', 'PUN', 'COO', 'PUN', 'SBV', 'ADV', 'HED', 'ATT', 'ATT', 'COO', 'LAD', 'ATT', 'VOB', 'PUN']","['n', 'n', 'm', 'n', 'w', 'a', 'n', 't', 't', 't', 'w', 'w', 'w', 'm', 'n', 'n', 'vn', 'n', 'v', 'w', 'n', 'n', 'w', 'w', 'n', 'n', 'w', 'v', 'z', 'n', 'u', 'm', 'n', 'v', 'd', 'a', 'n', 'nr', 'w', 'nr', 'w', 'nr', 'w', 'nr', 'vd', 'v', 'z', 'b', 'n', 'c', 'b', 'v', 'w']","['Agt', 'Root', 'Time', 'Cont', 'mPunc', 'Desc', 'eEqu', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Time', 'Desc', 'Desc', 'Desc', 'Exp', 'Root', 'mPunc', 'Desc', 'Sco', 'mPunc', 'mPunc', 'Desc', 'Exp', 'mPunc', 'eSucc', 'Desc', 'Desc', 'mMaj', 'Quan', 'Cont', 'eSucc', 'mDegr', 'Desc', 'Clas', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'Exp', 'Mann', 'Root', 'Desc', 'Desc', 'Belg', 'mConj', 'Exp', 'eCoo', 'mPunc']",0,1,good
news_plf11s00360,"['COO', 'PUN', 'SBV', 'ADV', 'HED', 'COO', 'VOB', 'LAD', 'ATT', 'VOB', 'SBV', 'HED']","['nr', 'w', 'nr', 'd', 'v', 'v', 'n', 'c', 'vn', 'n', 'nx', 'v']","['eCoo', 'mPunc', 'Agt', 'mNeg', 'Root', 'dCont', 'Pat', 'mConj', 'Desc', 'Cont', 'Nmod', 'Root']",0,1,poor
news_plf11s00361,"['ATT', 'SBV', 'HED', 'PUN', 'SBV', 'ADV', 'VOB', 'DE', 'DE', 'ATT', 'VOB', 'PUN', 'DE', 'ATT', 'ATT', 'VOB', 'ADV', 'SBV', 'ATT', 'VOB', 'ATT', 'POB', 'PUN', 'ADV', 'HED', 'MT', 'ADV', 'DE', 'VOB', 'ATT', 'ATT', 'ATT', 'ATT', 'DE', 'ATT', 'ATT', 'VOB', 'NUM', 'ATT', 'SBV', 'ADV', 'ADV', 'ATT', 'POB', 'PUN', 'SBV', 'ADV', 'COO', 'CMP', 'MT', 'LAD', 'ADV', 'IC', 'VOB', 'PUN', 'DE', 'ATT', 'APP', 'SBV', 'VV', 'CMP', 'IC', 'VOB', 'PUN', 'LAD', 'HED', 'PUS']","['n', 'n', 'v', 'w', 'nr', 'd', 'v', 'v', 'nr', 'u', 'vn', 'w', 'a', 'u', 'b', 'n', 'p', 'nr', 'v', 'n', 'm', 'f', 'w', 'd', 'v', 'u', 'd', 'Vg', 'vn', 'u', 't', 'n', 'n', 'f', 'u', 'vn', 'n', 'm', 'q', 'n', 'p', 'd', 'v', 'f', 'w', 'nr', 'd', 'v', 'v', 'u', 'c', 'v', 'v', 'n', 'w', 'v', 'u', 'n', 'nr', 'v', 'v', 'v', 'nr', 'w', 'c', 'nr', 'w']","['Desc', 'Agt', 'Root', 'mPunc', 'Agt', 'mNeg', 'dCont', 'dCont', 'Poss', 'mAux', 'Datv', 'mPunc', 'rReas', 'mAux', 'Desc', 'Cont', 'mPrep', 'Agt', 'dTime', 'Cont', 'mTime', 'mTime', 'mPunc', 'mTime', 'Root', 'mTime', 'mDegr', 'rPoss', 'Belg', 'mAux', 'Time', 'Desc', 'Loc', 'mRang', 'mAux', 'Desc', 'Exp', 'Quan', 'Qp', 'Agt', 'mPrep', 'Mann', 'dDesc', 'TDur', 'mPunc', 'Agt', 'mFreq', 'Root', 'Cons', 'mTone', 'mConj', 'eSucc', 'dCont', 'Cont', 'mPunc', 'Desc', 'mAux', 'Agt', 'Nmod', 'eSucc', 'mDir', 'ePurp', 'Datv', 'mPunc', 'mConj', 'eCoo', 'mPunc']",0,1,poor
news_plf11s00362,"['SBV', 'ADV', 'HED', 'RAD', 'SBV', 'HED', 'ADV', 'DE', 'ATT', 'APP', 'VOB', 'ACT', 'DE', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'SBV', 'HED', 'ATT', 'COO', 'PUN', 'ATT', 'COO', 'PUN', 'ADV', 'IS', 'VOB', 'PUN', 'LAD', 'ATT', 'VOB', 'PUN', 'ATT', 'VOB', 'PUN', 'ADV', 'IS', 'VOB', 'PUN', 'PUN', 'PUN', 'ADV', 'SBV', 'NUM', 'COO', 'PUN', 'SBV', 'NUM', 'ATT', 'ATT', 'ADV', 'NUM', 'SBV', 'ADV', 'POB', 'PUN', 'HED', 'PUN']","['r', 'p', 'v', 'y', 'nr', 'v', 'd', 'a', 'u', 'n', 'nr', 'v', 'r', 'u', 'n', 'n', 't', 't', 't', 'w', 'w', 'w', 'ns', 'n', 'n', 'nr', 'nx', 'w', 'nr', 'v', 'w', 'f', 'v', 'v', 'w', 'c', 'nr', 'nx', 'w', 'r', 'n', 'w', 'f', 'v', 'n', 'w', 'w', 'w', 'p', 'v', 'm', 'q', 'w', 'nr', 'm', 'q', 'r', 'q', 'm', 'n', 'd', 'v', 'w', 'p', 'w']","['Pat', 'mPrep', 'Root', 'mTone', 'Agt', 'Root', 'mDegr', 'Desc', 'mAux', 'Datv', 'Nmod', 'ePurp', 'Poss', 'mAux', 'Desc', 'Clas', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Nmod', 'Exp', 'Root', 'Nmod', 'Clas', 'mPunc', 'Nmod', 'Clas', 'mPunc', 'Sco', 'eSucc', 'Clas', 'mPunc', 'mConj', 'Nmod', 'Exp', 'mPunc', 'Exp', 'Clas', 'mPunc', 'Sco', 'eSucc', 'Clas', 'mPunc', 'mPunc', 'mPunc', 'mPrep', 'Desc', 'Quan', 'Tini', 'mPunc', 'Exp', 'Quan', 'rTime', 'Sco', 'Time', 'Quan', 'Agt', 'Freq', 'Root', 'mPunc', 'mPrep', 'mPunc']",0,1,average
news_plf11s00363,"['ATT', 'HED', 'PUN', 'SBV', 'ADV', 'ATT', 'ATT', 'ATT', 'POB', 'VOB', 'ATT', 'VOB', 'ATT', 'ATT', 'ATT', 'SBV', 'HED', 'ATT', 'SBV', 'VV', 'CMP', 'VOB', 'ATT', 'VOB', 'PUN', 'ATT', 'PUN', 'APP', 'COO', 'PUN', 'ATT', 'PUN', 'PUN', 'COO', 'PUN', 'LAD', 'SBV', 'PUN', 'ISC', 'PUN', 'IC', 'VOB', 'PUN', 'HED', 'VOB', 'ADV', 'ATT', 'POB', 'VOB', 'VOB', 'VOB', 'HED', 'PUN']","['a', 'n', 'w', 'nr', 'p', 'nr', 'n', 'n', 'n', 'v', 'vn', 'n', 'r', 'ns', 'n', 'v', 'v', 'n', 'n', 'v', 'v', 'v', 'nz', 'n', 'w', 'm', 'w', 'n', 'nr', 'w', 'nx', 'w', 'w', 'm', 'w', 'c', 'nr', 'w', 'nx', 'w', 'v', 'n', 'w', 'v', 'v', 'p', 'r', 'n', 'v', 'vn', 'n', 'v', 'w']","['Desc', 'Root', 'mPunc', 'Agt', 'mPrep', 'Nmod', 'Desc', 'Desc', 'Datv', 'dCont', 'Desc', 'Cont', 'Sco', 'Nmod', 'Poss', 'Loc', 'Root', 'Poss', 'Agt', 'dCont', 'mDir', 'ePurp', 'Nmod', 'Cont', 'mPunc', 'Loc', 'mPunc', 'Agt', 'Nmod', 'mPunc', 'Loc', 'mPunc', 'mPunc', 'Time', 'mPunc', 'mConj', 'Agt', 'mPunc', 'eEqu', 'mPunc', 'Root', 'Cont', 'mPunc', 'ePurp', 'dCont', 'mPrep', 'Sco', 'Datv', 'dCont', 'Cont', 'Cont', 'Root', 'mPunc']",0,1,poor
news_plf11s00364,"['SBV', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ADV', 'PUN', 'ATT', 'SBV', 'ADV', 'POB', 'PUN', 'ADV', 'SBV', 'ADV', 'IC', 'ATT', 'ATT', 'APP', 'SBV', 'PUN', 'ATT', 'IS', 'PUN', 'VV', 'VOB', 'VOB', 'PUN', 'ATT', 'SBV', 'NUM', 'SBV', 'HED', 'NUM', 'QUN', 'VOB', 'ATT', 'SBV', 'ADV', 'ATT', 'POB', 'HED', 'CMP', 'PUN', 'PUN', 'VOB', 'POB', 'PUN']","['nr', 'a', 't', 't', 't', 'w', 'w', 'w', 't', 'w', 'ns', 'n', 'p', 'n', 'w', 'r', 'ns', 'v', 'v', 'ns', 'b', 'n', 'nr', 'w', 'nx', 'nr', 'w', 'v', 'j', 'v', 'w', 'u', 'vn', 'm', 'Ng', 'v', 'm', 'q', 'n', 'ns', 'n', 'p', 'r', 'n', 'v', 'v', 'w', 'w', 'v', 'm', 'w']","['Aft', 'Root', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Time', 'mPunc', 'Nmod', 'Poss', 'mPrep', 'Agt', 'mPunc', 'Reas', 'Agt', 'mMod', 'Root', 'Poss', 'Desc', 'Agt', 'Nmod', 'mPunc', 'Nmod', 'eEqu', 'mPunc', 'dCont', 'Lfin', 'ePurp', 'mPunc', 'mAux', 'Exp', 'Quan', 'Mann', 'eSucc', 'Quan', 'Qp', 'Prod', 'Nmod', 'Agt', 'mPrep', 'Poss', 'Loc', 'Root', 'eSucc', 'mPunc', 'mPunc', 'dCont', 'Clas', 'mPunc']",0,1,poor
news_plf11s00365,"['APP', 'NUM', 'QUN', 'ATT', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'LAD', 'IC', 'COO', 'LAD', 'ATT', 'NUM', 'QUN', 'ATT', 'ATT', 'VOB', 'ACT', 'PUN', 'ATT', 'QUN', 'DE', 'ATT', 'SBV', 'ADV', 'ADV', 'NUM', 'VOB', 'RAD', 'PUN', 'LAD', 'DE', 'ATT', 'ATT', 'SBV', 'ADV', 'HED', 'NUM', 'VOB', 'DE', 'ATT', 'SBV', 'HED', 'NUM', 'VOB', 'PUN']","['nr', 'm', 'q', 'n', 'nr', 't', 't', 't', 'w', 'w', 'w', 'c', 'v', 'nr', 'c', 'nr', 'm', 'q', 'ns', 'n', 'n', 'v', 'w', 'r', 'q', 'n', 'u', 'n', 'd', 'd', 'm', 'q', 'm', 'w', 'c', 't', 'u', 'n', 'n', 'd', 'v', 'm', 'q', 'n', 'u', 'n', 'v', 'm', 'q', 'w']","['Poss', 'Quan', 'Desc', 'Root', 'Nmod', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'mConj', 'eConc', 'Nmod', 'mConj', 'Nmod', 'Quan', 'Qp', 'Orig', 'Desc', 'Exp', 'Root', 'mPunc', 'Sco', 'Qp', 'Poss', 'mAux', 'Exp', 'mMod', 'mRang', 'Quan', 'eSucc', 'mRang', 'mPunc', 'mConj', 'Time', 'mAux', 'Sco', 'Exp', 'mTime', 'mMod', 'Quan', 'eProg', 'Poss', 'mAux', 'Exp', 'mMod', 'Quan', 'Root', 'mPunc']",0,1,poor
news_plf11s00366,"['SBV', 'VV', 'HED', 'DE', 'ATT', 'VOB', 'PUN', 'ADV', 'SBV', 'IC', 'DE', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'COO', 'PUN', 'ATT', 'ATT', 'COO', 'PUN', 'ATT', 'HED', 'PUN', 'SBV', 'PUN', 'IS', 'IS', 'PUN', 'PUN', 'ATT', 'ATT', 'ADV', 'IC', 'CMP', 'ATT', 'POB', 'PUN', 'ATT', 'ATT', 'COO', 'PUN', 'ATT', 'ATT', 'COO', 'PUN', 'ATT', 'COO', 'PUN', 'HED', 'PUN', 'ADV', 'PUN', 'HED', 'VOB', 'PUN']","['nr', 'v', 'v', 'nr', 'u', 'n', 'w', 'r', 'r', 'v', 'nr', 'u', 'nx', 'n', 'ns', 'b', 'n', 'w', 'j', 'j', 'n', 'w', 'n', 'n', 'w', 'nr', 'w', 'nz', 'nx', 'w', 'w', 't', 't', 't', 'v', 'p', 'ns', 'ns', 'w', 'ns', 'b', 'n', 'w', 'n', 'j', 'n', 'w', 'n', 'n', 'w', 'n', 'w', 't', 'w', 'v', 'n', 'w']","['Agt', 'Root', 'eSucc', 'Poss', 'mAux', 'Cont', 'mPunc', 'Reas', 'Aft', 'eCau', 'Poss', 'mAux', 'Desc', 'Cont', 'Nmod', 'Desc', 'Root', 'mPunc', 'eCoo', 'Desc', 'eCoo', 'mPunc', 'Desc', 'eCoo', 'mPunc', 'Exp', 'mPunc', 'eEqu', 'eEqu', 'mPunc', 'mPunc', 'Tmod', 'Tmod', 'Time', 'Root', 'mPrep', 'Loc', 'Loc', 'mPunc', 'Nmod', 'Desc', 'eSucc', 'mPunc', 'eCoo', 'Desc', 'eCoo', 'mPunc', 'Desc', 'eCoo', 'mPunc', 'eCoo', 'mPunc', 'Time', 'mPunc', 'Root', 'Pat', 'mPunc']",0,1,poor
news_plf11s00367,"['COO', 'COO', 'PUN', 'ATT', 'SBV', 'ADV', 'PUN', 'ATT', 'ATT', 'PUN', 'POB', 'HED', 'PUN', 'VOB', 'PUN', 'ATT', 'ATT', 'ATT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'SBV', 'HED', 'VOB', 'IC', 'PUN', 'ATT', 'SBV', 'PUN', 'ATT', 'ATT', 'SBV', 'IC', 'ATT', 'ATT', 'ATT', 'VOB', 'PUN', 'ADV', 'ATT', 'COO', 'PUN', 'ATT', 'COO', 'PUN', 'ATT', 'ATT', 'COO', 'SBV', 'ACT', 'ATT', 'VOB', 'VOB', 'PUN', 'HED', 'PUN', 'PUN']","['nx', 'nx', 'w', 'nx', 'nx', 'p', 'w', 'nx', 'nx', 'w', 'f', 'v', 'w', 'v', 'w', 'm', 'q', 'm', 't', 'm', 't', 'w', 'w', 'w', 'nx', 'nr', 'e', 'e', 'v', 'w', 'e', 'nx', 'w', 'e', 'm', 'n', 'e', 'r', 'e', 'm', 'nx', 'w', 'c', 'r', 'nx', 'w', 'nx', 'nx', 'w', 'a', 'nx', 'nx', 'nx', 'v', 'nx', 'nx', 'nx', 'w', 'v', 'w', 'nr']","['Nmod', 'eCoo', 'mPunc', 'Nmod', 'Agt', 'mPrep', 'mPunc', 'Desc', 'Loc', 'mPunc', 'mRang', 'Root', 'mPunc', 'Cont', 'mPunc', 'Seq', 'Tmod', 'Tmod', 'Tmod', 'Time', 'Root', 'mPunc', 'Root', 'mPunc', 'Nmod', 'Agt', 'Root', 'Datv', 'dCont', 'mPunc', 'Poss', 'Cont', 'mPunc', 'mPrep', 'Nmod', 'Exp', 'dCont', 'Poss', 'Nmod', 'Nmod', 'Cont', 'mPunc', 'mConj', 'Exp', 'eCoo', 'mPunc', 'Nmod', 'eCoo', 'mPunc', 'Desc', 'Desc', 'Desc', 'Exp', 'dCont', 'Poss', 'Poss', 'Dir', 'mPunc', 'Root', 'mPunc', 'mPunc']",0,1,average
news_plf11s00368,"['ADV', 'POB', 'PUN', 'ATT', 'SBV', 'ADV', 'ATT', 'POB', 'ATT', 'ADV', 'PUN', 'ATT', 'SBV', 'ADV', 'ADV', 'POB', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'SBV', 'ADV', 'ADV', 'ADV', 'IC', 'ATT', 'VOB', 'VOB', 'PUN', 'ADV', 'SBV', 'COO', 'IC', 'VOB', 'ATT', 'VOB', 'SBV', 'ADV', 'VOB', 'ATT', 'ADV', 'IC', 'ATT', 'VOB', 'IC', 'ATT', 'VOB', 'ATT', 'VOB', 'ATT', 'COO', 'SBV', 'HED', 'VOB', 'VOB']","['p', 'v', 'w', 'nx', 'nx', 'p', 'nx', 'nx', 'v', 'f', 'w', 'nx', 'nx', 'v', 'p', 'r', 'v', 't', 't', 't', 'w', 'w', 'w', 'n', 'nr', 'v', 'r', 'l', 'v', 'r', 'r', 'r', 'w', 'c', 'r', 'a', 'v', 'h', 'r', 'l', 'e', 'r', 'n', 'r', 'a', 'v', 'r', 'n', 'v', 'Ag', 'a', 'e', 'l', 'r', 'nx', 'a', 'r', 'e', 'w']","['mPrep', 'Accd', 'mPunc', 'Nmod', 'Agt', 'mPrep', 'Nmod', 'Datv', 'dTime', 'mTime', 'mPunc', 'Nmod', 'Aft', 'Root', 'mPrep', 'Datv', 'dCont', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Nmod', 'Exp', 'mMod', 'Root', 'Cont', 'mPrep', 'Nmod', 'Desc', 'mTone', 'mPunc', 'mConj', 'Exp', 'eCoo', 'eSucc', 'Desc', 'Exp', 'eSucc', 'Exp', 'mMod', 'eSucc', 'Desc', 'Exp', 'eSucc', 'Poss', 'Datv', 'mPrep', 'Desc', 'Desc', 'Desc', 'eCoo', 'Desc', 'eCoo', 'Exp', 'mMod', 'eSucc', 'mPunc']",0,1,poor
news_plf11s00369,"['DE', 'ATT', 'SBV', 'ADV', 'ATT', 'POB', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ADV', 'IC', 'PUN', 'SBV', 'PUN', 'VOB', 'PUN', 'SBV', 'PUN', 'VOB', 'NUM', 'VOB', 'PUN', 'ATT', 'APP', 'PUN', 'ATT', 'VOB', 'ATT', 'ADV', 'HED', 'ATT', 'APP', 'SBV', 'VOB']","['v', 'u', 'nr', 'p', 'n', 'n', 'v', 't', 't', 't', 'w', 'w', 'w', 'd', 'v', 'w', 'n', 'w', 'v', 'w', 'n', 'w', 'v', 'm', 'q', 'w', 'nr', 'n', 'w', 'nr', 'nt', 'nt', 't', 'n', 'ns', 'n', 'nr', 'm']","['rExp', 'mAux', 'Pat', 'mPrep', 'Nmod', 'Tool', 'Root', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'mDegr', 'Root', 'mPunc', 'Agt', 'mPunc', 'dCont', 'mPunc', 'Exp', 'mPunc', 'mMod', 'Quan', 'eSucc', 'mPunc', 'Nmod', 'eSucc', 'mPunc', 'Nmod', 'Agt', 'Orig', 'Time', 'eSucc', 'Nmod', 'Agt', 'Nmod', 'mPunc']",0,1,poor
news_plf11s00370,"['SBV', 'ADV', 'POB', 'HED', 'PUN', 'DE', 'ATT', 'ATT', 'IS', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'DE', 'DE', 'VOB', 'ATT', 'SBV', 'IC', 'MT', 'ATT', 'NUM', 'VOB', 'PUN', 'VV', 'VOB', 'HED', 'CMP', 'POB', 'DE', 'ATT', 'NUM', 'QUN', 'SBV', 'IC', 'APP', 'VOB', 'PUN', 'ATT', 'QUN', 'SBV', 'IC', 'MT', 'NUM', 'VOB', 'PUN', 'ADV', 'HED', 'NUM', 'QUN', 'ADV', 'SBV', 'HED', 'RAD', 'PUN']","['nr', 'p', 'nr', 'v', 'w', 'nr', 'u', 'a', 'n', 't', 't', 't', 'w', 'w', 'w', 'nr', 'v', 'v', 'u', 'n', 'v', 'u', 'd', 'a', 'n', 'w', 'v', 'r', 'd', 'v', 't', 'nr', 'u', 'm', 'q', 'n', 'v', 'n', 'nr', 'w', 'r', 'q', 'n', 'v', 'u', 'm', 'q', 'w', 't', 'v', 'm', 'q', 'Ng', 'n', 'v', 'u', 'w']","['Agt', 'mPrep', 'Datv', 'Root', 'mPunc', 'Poss', 'mAux', 'Desc', 'eEqu', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Poss', 'dDesc', 'Pat', 'mAux', 'Exp', 'Root', 'mTime', 'mDegr', 'Quan', 'Datv', 'mPunc', 'eSucc', 'Datv', 'mTime', 'dDir', 'Tfin', 'Poss', 'mAux', 'Seq', 'Qp', 'Exp', 'Root', 'Clas', 'Nmod', 'mPunc', 'Sco', 'Qp', 'Exp', 'eSucc', 'mTime', 'Quan', 'TDur', 'mPunc', 'Time', 'eSucc', 'Quan', 'Time', 'mTime', 'Exp', 'Root', 'mTone', 'mPunc']",0,1,poor
news_plf11s00371,"['ATT', 'IS', 'PUN', 'SBV', 'ADV', 'HED', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'LAD', 'PUN', 'ADV', 'IC', 'CMP', 'ATT', 'QUN', 'ATT', 'VOB', 'SBV', 'PUN', 'ADV', 'HED', 'ATT', 'NUM', 'ADV', 'ADV', 'ATT', 'POB', 'SBV', 'DE', 'ATT', 'PUN', 'DE', 'ATT', 'SBV', 'PUN', 'VOB', 'MT', 'DE', 'ATT', 'ATT', 'VOB']","['t', 'nz', 'w', 'n', 'd', 'v', 'r', 't', 't', 't', 'w', 'w', 'w', 'c', 'w', 'ad', 'v', 'm', 'r', 'q', 'vn', 'n', 'u', 'w', 'v', 'v', 't', 'm', 'q', 'p', 'nz', 'f', 'n', 'v', 'u', 'w', 'n', 'u', 'n', 'w', 'v', 'u', 't', 'u', 'nz', 'vn']","['Time', 'Time', 'mPunc', 'Agt', 'mTime', 'Root', 'Cont', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'mMod', 'mPunc', 'Mann', 'eCond', 'mDegr', 'Sco', 'Qp', 'Desc', 'Cont', 'mTone', 'mPunc', 'mMod', 'Root', 'Desc', 'Quan', 'TDur', 'mPrep', 'Loc', 'mRang', 'Exp', 'dDesc', 'mAux', 'mPunc', 'Desc', 'mAux', 'Exp', 'mPunc', 'dCont', 'mTime', 'Time', 'mAux', 'Nmod', 'Cont']",0,1,average
